ID,UPA,EventDate,Employer,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,General Nature,General Event,General Source,NAICS Desc
20231211767,2115644,12/31/23,"Georgia Pacific, LLC",GURDON,ARKANSAS,71743.0,33.95,-93.14,321113,1,1.0,An employee was resetting the chain at the core station. He stepped onto the foot pedal that raises and lowers the hoist as he grabbed the chain and sustained amputation of his left index and ring fingers.,1311.0, Amputations,4429.0," Finger(s), fingernail(s), n.e.c.",6410.0," Caught in running equipment or machinery, unspecified",30.0," Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211765,2115805,12/31/23,KLX Energy Services,CHARLOTTE,TEXAS,78011.0,28.86,-98.7,213112,1,1.0,"An employee was closing an office door when their middle fingertip was caught between the door and the frame, resulting in a fingertip amputation.",1311.0,Amputations,4422.0,Fingertip(s),6261.0,Struck by or caught in swinging door or gate,6511.0,"Doors, except garage and vehicle",Surface and flesh wounds,Contact Incidents,Structures and Surfaces,Manufacturing
20231211758,2115650,12/30/23,"Liveo Research, Inc.",DELAWARE CITY,DELAWARE,19706.0,39.58,-75.64,326112,0,1.0,An employee was rotating a carbide granulator blade when his finger was caught between the blade and a stationary part of the machine. The employee's right middle finger was partially amputated and they suffered an avulsion to the right ring fingertip.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",642.0,Compressed or pinched by shifting objects or equipment,3599.0,"Metal, woodworking, and special material machinery, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211744,2116350,12/29/23,Best Pump and Flow,FORT WORTH,TEXAS,76185.0,32.69,-97.52,333132,0,1.0,"An employee was using a CNC metal lathe machine in manual mode to check that the thread blocking tool made contact with the jaws. As the employee was manually spinning the spindle, his index fingertip was crushed between the spindle's jaws and the groovi",1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,3551.0,Metalworking lathes,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211738,2116804,12/29/23,Leidy's LLC,SOUDERTON,PENNSYLVANIA,18964.0,40.3,-75.32,311612,0,1.0,An employee was operating a band saw when his right little fingertip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),6311.0,Struck against moving part of machinery or equipment,3715.0,Butchering machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211735,2115497,12/29/23,FORD MOTOR COMPANY,BUFFALO,NEW YORK,14219.0,42.78,-78.84,336370,0,1.0,"During a material handling operation, an employee's fingertip was caught under an air conditioning unit as the unit was lowered onto a cart. The employee's fingertip was amputated.",1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,3311.0,Air conditioning units,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211721,2115455,12/29/23,Pall Corporation,DELAND,FLORIDA,32724.0,29.05,-81.29,333999,0,1.0,An employee was operating a machine when a wire pulled his right glove resulting in amputation of the index and middle fingertips.,1311.0, Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6412.0,Caught in running equipment or machinery during regular operation,350.0,"Metal, woodworking, and special material machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211706,2115355,12/28/23,ADM MILLING COMPANY,SAINT LOUIS,MISSOURI,63115.0,38.67,-90.24,311211,1,0.0,An employee reached into the power transmission equipment to adjust a belt while it was running and suffered a broken arm. ,111.0, Fractures,420.0,"Arm(s), unspecified",6410.0," Caught in running equipment or machinery, unspecified",3719.0," Food and beverage processing machinery-specialized, n.e.c.","Injuries to the brain, spinal cord",Contact Incidents,Machinery,Manufacturing
20231211704,2115453,12/28/23,ALAN WIRE COMPANY,SIKESTON,MISSOURI,63801.0,36.87,-89.58,331420,0,1.0,An employee was doing a repair in an office building. He was closing a bank vault door when his right index finger became caught between the door and the door frame resulting in amputation of the fingertip.,1311.0,Amputations,4422.0,Fingertip(s),6261.0,Struck by or caught in swinging door or gate,6511.0,"Doors, except garage and vehicle",Surface and flesh wounds,Contact Incidents,Structures and Surfaces,Manufacturing
20231211692,2127136,12/28/23,H & S Metals Inc.,BAYTOWN,TEXAS,77521.0,29.8,-94.97,332322,1,1.0,An employee was operating a metal rolling machine when their hand was caught and crushed. The employee suffered fractures to the ring finger and amputations to three other fingers.,1311.0, Amputations,4420.0," Finger(s), fingernail(s), unspecified",6412.0, Caught in running equipment or machinery during regular operation,3513.0," Rolling mills, rolling, calendering machinery",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211690,2115365,12/28/23,"Marathon Petroleum Company, LP",TEXAS CITY,TEXAS,77590.0,29.37,-94.92,324110,0,1.0,An employee was moving a pump case around on jack stands when the load shifted and contacted the employee's right thumb causing a crush injury. The thumb tip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,4429.0,"Machine and appliance parts, n.e.c.",Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
20231211683,2115398,12/27/23,UNITED STATES GYPSUM COMPANY,NORTH KANSAS CITY,MISSOURI,64116.0,39.14,-94.56,322130,0,1.0,"An employee was reconnecting equipment after downtime maintenance. The equipment shifted and the employee's fingertip was pinched between the air cylinder clevis and mounting bracket, resulting in amputation to the very end of the left middle finger.",1311.0, Amputations,4422.0, Fingertip(s),642.0, Compressed or pinched by shifting objects or equipment,350.0," Metal, woodworking, and special material machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211676,2115085,12/27/23,American Glass & Aluminum Inc,SPRINGFIELD,MISSOURI,65803.0,37.24,-93.21,327215,1,0.0,The employee was using a manual style pallet jack to move a pallet full of glass panels. The employee was attempting to get the forks situated under the pallet. The pallet became uneven causing the glass panels to fall off the pallet. The employee attemp,132.0," Cuts, lacerations",420.0," Arm(s), unspecified",6233.0, Struck by object falling from vehicle or machinery-other than vehicle part,4193.0, Glass building materials,Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
20231211674,2115425,12/27/23,"Performance Contractors, Inc.",PORT ALLEN,LOUISIANA,70767.0,30.43,-91.24,237120,0,1.0,"An employee was moving a piece of an I-beam for welding when it rolled off the cribbing. The employee went to catch it when it fell and crushed the employee's finger, resulting in a partial amputation.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6239.0,"Struck by falling object or equipment, n.e.c.",4133.0,Beams-unattached metal,Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
20231211670,2115128,12/27/23,Star Pipe Products LTD,HOUSTON,TEXAS,77082.0,29.71,-95.63,331210,1,0.0,An employee was using a crane. The hook slipped and a fitting fell onto a finger on the employee's left hand causing a fracture and laceration.,111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6233.0,Struck by object falling from vehicle or machinery-other than vehicle part,4124.0,"Pipe fittings, collars","Injuries to the brain, spinal cord",Contact Incidents,Parts and Materials,Manufacturing
20231211668,2115189,12/27/23,Koch Foods of Cincinnati,FAIRFIELD,OHIO,45014.0,39.33,-84.48,311615,0,1.0,An employee was grinding chicken when their right index fingertip was caught in the grinder and amputated.,1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3713.0,Meat grinders,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211667,2115138,12/27/23,"Bob Woodall Air Care Systems, Inc.",DOTHAN,ALABAMA,36303.0,31.26,-85.4,238220,1,0.0,"An employee was installing a 15-amp breaker in an electrical panel when a 12-gauge ground wire touched the positive busbar of the panel, resulting in an arc flash. The employee sustained a second-degree burn to their left hand.",1532.0,Second degree electrical burns,440.0,"Hand(s), unspecified",5110.0,"Direct exposure to electricity, unspecified",4417.0,"Switchboards, switches, fuses","Burns, corrosions, electrical injuries","Exposure to Harmful Substances, Environments",Parts and Materials,Manufacturing
20231211665,2115188,12/27/23,Millennium Mat Company,SUWANEE,GEORGIA,30024.0,34.02,-84.06,314110,1,1.0,An employee was clearing a jam from the label cutting machine when their left middle finger was partially amputated.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3733.0,Product labeling machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211663,2115175,12/27/23,Stella-Jones Corporation,BAY MINETTE,ALABAMA,36507.0,30.89,-87.75,321999,1,0.0,An employee was sharpening peeler blades when their shirt was caught in the grinding wheel. The employee sustained tendon damage and a crushed right hand.,1971.0,Crushing injuries,440.0,"Hand(s), unspecified",6412.0,Caught in running equipment or machinery during regular operation,3541.0,"Grinders, abraders",Traumatic injuries? n.e.c.,Contact Incidents,Machinery,Manufacturing
20231211656,2115230,12/27/23,Amentum Spaceport LLC,KENNEDY SPACE CENTER,FLORIDA,32899.0,43.09,-85.22,238220,1,0.0,"An employee was repairing an HVAC system in the drop tile ceiling of a conference room when they were shocked, causing them to fall from the ladder. The employee sustained burns to their right middle and ring fingers.",1530.0,"Electrical burns, unspecified",4420.0,"Finger(s), fingernail(s), unspecified",5110.0,"Direct exposure to electricity, unspecified",330.0,"Heating, cooling, and cleaning machinery and appliances, unspecified","Burns, corrosions, electrical injuries","Exposure to Harmful Substances, Environments",Machinery,Manufacturing
20231211651,2114732,12/26/23,Bauer Foundation Corp.,TAMPA,FLORIDA,33602.0,27.94,-82.45,238110,1,1.0,Two employees were repairing the hydraulic engagement pins on a rented front-end wheel loader. The machine controls were activated to move the attachment pins and an employee's finger was caught between the pins and the bushings. Their right index finger,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3221.0,"Bucket, front-end, end, and pay loaders",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211634,2114855,12/26/23,Freedom Solar LLC,EUSTIS,FLORIDA,32726.0,28.84,-81.68,238210,1,0.0,"An employee was coming down a portable ladder when they slipped and fell to the ground, resulting in a right forearm fracture.",111.0,Fractures,423.0,Forearm(s),4330.0,"Other fall to lower level, unspecified",7420.0,"Movable ladders, unspecified","Injuries to the brain, spinal cord","Falls, Slips, Trips","Tools, Instruments, and Equipment",Manufacturing
20231211629,2114833,12/26/23,Nutmeg Container Corporation,THOMPSON,CONNECTICUT,6277.0,41.97,-71.84,322211,1,1.0,"An employee was preparing to cut lumber on a panel saw when the clamp engaged and caught the employee's left middle finger, resulting in a fingertip amputation.",1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3579.0,"Sawing machinery-stationary, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211626,2114472,12/26/23,"N. S. Giles Foundations, Inc.",BANGOR,MAINE,4401.0,44.78,-68.8,238110,0,1.0,An employee was changing mud cups in the hopper cylinders of a concrete pump truck. The cylinders moved and three of the employees fingers were amputated.,1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",640.0,"Caught in or compressed by equipment or objects, unspecified",8427.0,"Cement truck, concrete mixer truck",Surface and flesh wounds,Contact Incidents,Vehicles,Manufacturing
20231211624,2114838,12/26/23,Woodgrain Millwork Inc.,EMMETT,IDAHO,83617.0,43.87,-116.51,321113,0,1.0,"An employee's right ring finger was caught between a 2X4 exciting the cutter head and the back of the cutter head guards, resulting in a partial finger amputation. ",1311.0, Amputations,4420.0," Finger(s), fingernail(s), unspecified",6412.0, Caught in running equipment or machinery during regular operation,3570.0," Sawing machinery-stationary, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211623,2114947,12/26/23,"Enterprise Precast Concrete of Texas, LLC",CORSICANA,TEXAS,75110.0,32.1,-96.44,238110,0,1.0,An employee was operating a hydraulic shear machine. He was positioning the metal when the shear activated and amputated his right index and middle fingertips.,1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3512.0,Shearing machines,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211620,2114508,12/25/23,Innovex Downhole Solutions,MIDLAND,TEXAS,79706.0,31.92,-102.06,213111,0,1.0,An employee reached to push a control button to close an overhead door when their little finger was caught between the door and the track. The employee's right little fingertip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,6512.0,Garage doors,Surface and flesh wounds,Contact Incidents,Structures and Surfaces,Manufacturing
20231211593,2114369,12/22/23,Snak-King Corp.,FREEPORT,ILLINOIS,61032.0,42.25,-89.62,311919,1,1.0,"An employee was clearing a jam in a surge hopper when they sustained a right wrist fracture, three finger amputations, and a laceration. The employee was hospitalized and required surgery.",1311.0, Amputations,4429.0," Finger(s), fingernail(s), n.e.c.",6411.0," Caught in running equipment or machinery during maintenance, cleaning ",3719.0," Food and beverage processing machinery-specialized, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211592,2114616,12/22/23,"ATKORE INTERNATIONAL, INC.",ATLANTA,GEORGIA,30336.0,33.75,-84.55,335999,0,1.0,An employee was guiding aluminum material through a roller machine when their left hand contacted the moving parts. The employee's left index fingertip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3513.0,"Rolling mills, rolling, calendering machinery",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211572,2113927,12/21/23,"Guggisberg Cheese, Inc.",SUGARCREEK,OHIO,44681.0,40.49,-81.68,311513,0,1.0,An employee was cleaning the conveyor on a piece of equipment when they slipped and their right hand was pulled into the chain sprocket. The employee's fifth fingertip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3420.0,"Conveyors-powered, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211567,2114194,12/21/23,"Cambridge-Lee Industries, LLC.",READING,PENNSYLVANIA,19605.0,40.42,-75.94,331420,1,1.0,An employee was operating a copper push-point machine. The employee went to remove the die when their right gloved hand became stuck on the lip of the pointed copper. Their right middle finger moved into the die and was amputated at the first knuckle.,1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6412.0,Caught in running equipment or machinery during regular operation,350.0,"Metal, woodworking, and special material machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211564,2114354,12/21/23,East Penn Manufacturing,TOPTON,PENNSYLVANIA,19562.0,40.5,-75.7,335912,0,1.0,An employee was using a utility knife to cut honeycomb paper when the knife amputated their left index fingertip.,1311.0,Amputations,4422.0,Fingertip(s),6252.0,Injured by slipping or swinging object held by injured worker,7124.0,Box cutters and razor knives,Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
20231211551,2114152,12/21/23,PC Construction,KILLEEN,TEXAS,76541.0,31.12,-97.72,238160,1,0.0,An employee was patching a roof when they fell to the ground and sustained an arm fracture.,111.0,Fractures,420.0,"Arm(s), unspecified",4330.0,"Other fall to lower level, unspecified",6540.0,"Roofs, unspecified","Injuries to the brain, spinal cord","Falls, Slips, Trips",Structures and Surfaces,Manufacturing
20231211550,2114535,12/21/23,"Weld Mech, Inc.",PERRY,OKLAHOMA,73077.0,,,213112,0,1.0,"An employee was standing on the rig floor next to a polishing unit. His hand was placed on the polishing unit when the pump was lowered, resulting in amputation of their right thumb, ring, and middle fingertips.",1311.0,Amputations,4422.0,Fingertip(s),640.0,"Caught in or compressed by equipment or objects, unspecified",3244.0,Oil drilling rigs and machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211547,2114739,12/21/23,The Shaw Group,EL DORADO,ARKANSAS,71730.0,33.21,-92.61,332996,0,1.0,"An employee was attempting to free another employee who had a 40-foot pipe fall on them. While lifting the pipe, the employee's left hand was crushed between two sections of pipe and their left middle and ring fingers were amputated. The employee also su",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",642.0,Compressed or pinched by shifting objects or equipment,4123.0,"Metal pipes, tubing",Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
20231211545,2114525,12/21/23,Axium Packaging LLC,JEFFERSON CITY,MISSOURI,65101.0,38.55,-92.09,326199,0,1.0,"An employee was using air to blow out the air wash to the blender and grinder station. As the employee reached to verify that the air wash was clean, the unit pinched and amputated their fingertip.",1311.0,Amputations,4422.0,Fingertip(s),640.0,"Caught in or compressed by equipment or objects, unspecified",3339.0,"Washers, dryers, and cleaning machinery and appliances, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211542,2113766,12/20/23,GOEX Corporation,JANESVILLE,WISCONSIN,53545.0,42.72,-89.01,326121,0,1.0,"An employee was cutting corner boards on a cutting board. As the employee brought the blade down, their left thumb tip was amputated. The machine was not guarded at the time.",1311.0, Amputations,4422.0, Fingertip(s),640.0," Caught in or compressed by equipment or objects, unspecified",30.0," Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211540,2113761,12/20/23,"Supreme Rice, LLC",ELTON,LOUISIANA,70532.0,30.48,-92.69,311423,1,1.0,"A cable on a manlift came off the pulley. The injured employee grabbed the cable to place it back on the pulley. The manlift dropped, the cable was pulled tight, and the employee's left middle fingertip was crushed, resulting in an amputation.",1311.0, Amputations,4422.0, Fingertip(s),640.0," Caught in or compressed by equipment or objects, unspecified",3463.0, Manlifts,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211531,2113729,12/20/23,Swift Beef Company,CACTUS,TEXAS,79013.0,36.05,-102.02,311611,0,1.0,"An employee was operating a strip saw. As the employee shut off the saw, their right index and middle fingertips were amputated by the blade before it came to a complete stop.",1311.0,Amputations,4422.0,Fingertip(s),6311.0,Struck against moving part of machinery or equipment,3715.0,Butchering machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211530,2113768,12/20/23,Scout Surface Solutions,MIDLAND,TEXAS,79706.0,31.93,-102.07,237120,1,0.0,"Employees were assembling and testing a butterfly valve unit and actuator combo. When the unit was function tested with air, the valve gate closed on an employee's left thumb resulting in a fracture and laceration.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6419.0,"Caught in running equipment or machinery, n.e.c.",423.0,"Valves, nozzles","Injuries to the brain, spinal cord",Contact Incidents,Parts and Materials,Manufacturing
20231211527,2113711,12/20/23,"Toppan Interamerica, Inc.",MORGANTOWN,PENNSYLVANIA,19543.0,40.16,-75.87,322220,0,1.0,"Employee 1 was wrapping a roll of product with a roll of plastic stretch wrap. Employee 2 went to cut the plastic with his knife and lacerated the first employee's thumb, resulting in a possible amputation.",1311.0, Amputations,4420.0," Finger(s), fingernail(s), unspecified",6253.0, Injured by slipping or swinging object held by other person,7125.0," Knives, unspecified or n.e.c.",Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
20231211525,2113743,12/20/23,CARGILL MEAT SOLUTIONS,MARSHALL,MISSOURI,65340.0,39.12,-93.2,311611,1,1.0,An employee was pushing a piece table when it struck a machine. The employee's finger was pinched and partially amputated between the table and machine.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",642.0,Compressed or pinched by shifting objects or equipment,2236.0,"Tables, worktables",Surface and flesh wounds,Contact Incidents,"Containers, Furniture, Fixtures",Manufacturing
20231211523,2113363,12/20/23,J.R. Simplot Company,GRAND FORKS,NORTH DAKOTA,58201.0,47.93,-97.08,311411,0,1.0,An employee was checking a shredder machine to ensure it was clean. Their fingers were caught and crushed inside the machine resulting in an amputation.,1311.0, Amputations,4420.0," Finger(s), fingernail(s), unspecified",640.0," Caught in or compressed by equipment or objects, unspecified",30.0," Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211521,2113575,12/20/23,"AMSTERDAM PRINTING & LITHO, INC",AMSTERDAM,NEW YORK,12010.0,42.97,-74.17,339950,0,1.0,"An employee was helping with foil stamping processing. There was a wrinkle in the foil; as the employee went to fix it, the anvil came down and amputated the top of her right index finger. The machine was guarded at the time.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6412.0,Caught in running equipment or machinery during regular operation,3759.0,"Printing machinery and equipment, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211519,2114206,12/20/23,Ash Brothers Fireplace and Chimney Co,NEW LENOX,ILLINOIS,60451.0,41.5,-87.95,333414,1,0.0,"An employee was cleaning a resident's chimney. While using a drill, the employee's glove became caught in the drill and their finger was fractured.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6252.0,Injured by slipping or swinging object held by injured worker,7213.0,Drills-powered,"Injuries to the brain, spinal cord",Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
20231211510,2113577,12/19/23,American Stave Company LLC,ZANESVILLE,OHIO,43701.0,39.93,-81.98,321113,0,1.0,"An employee was retrieving a piece that had fallen under the rollers of the log roller machine. The machine cycled, catching the employee's finger and amputating the tip.",1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3235.0,Log processing machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211508,2113480,12/19/23,Service Wire Company,CULLODEN,WEST VIRGINIA,25510.0,38.41,-82.05,335929,0,1.0,"On December 19, 2023, an employee was setting up a copper wire drawing machine when his left ring finger was pinched between a copper wire and a machine part. The employee's finger was partially amputated.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6410.0,"Caught in running equipment or machinery, unspecified",3599.0,"Metal, woodworking, and special material machinery, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211498,2113790,12/19/23,SunPower Corporation,NEWINGTON,CONNECTICUT,6111.0,41.65,-72.73,221114,1,1.0,"An employee was taking a trash cart to a dumpster when one of their fingers was pinched between the trash cart and the dumpster, resulting in a partial amputation.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6221.0,Struck by rolling object or equipment being pushed by injured worker,871.0,"Cart, dolly, hand truck-nonpowered",Surface and flesh wounds,Contact Incidents,Vehicles,Manufacturing
20231211497,2113757,12/19/23,Turano Knead Dough Baking Company,BOLINGBROOK,ILLINOIS,60490.0,41.68,-88.05,311822,1,0.0,An employee was attempting to stop tools from falling into product when their right hand was lacerated by the blades in the dough chunker machine.,132.0," Cuts, lacerations",440.0," Hand(s), unspecified",640.0," Caught in or compressed by equipment or objects, unspecified",3710.0," Food and beverage processing machinery-specialized, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211493,2113376,12/19/23,Producers Midstream,BRISCOE,TEXAS,79011.0,35.64,-100.14,213112,0,1.0,"An employee was installing a compressor piston. He tripped and fell backward while the piston was in his lap. As he landed, the little finger of his left hand became caught between the piston and compressor piping resulting in a partial amputation of the",1311.0,Amputations,4422.0,Fingertip(s),4210.0,"Fall on same level due to tripping, unspecified",6620.0,"Floor, unspecified",Surface and flesh wounds,"Falls, Slips, Trips",Structures and Surfaces,Manufacturing
20231211492,2113554,12/19/23,Tenaris Hickman,BLYTHEVILLE,ARKANSAS,72315.0,35.93,-89.75,331210,1,0.0,"An employee was operating a rotating tool to place thread protectors on the end of pipe. Her left hand was on the rotating part of the tool when the tool engaged, resulting in a left forearm fracture and a thumb laceration.",111.0,Fractures,423.0,Forearm(s),6252.0,Injured by slipping or swinging object held by injured worker,720.0,"Handtools-powered, unspecified","Injuries to the brain, spinal cord",Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
20231211489,2142703,12/19/23,"Taylors Iron Co., Inc.",WATKINSVILLE,GEORGIA,30677.0,33.85,-83.39,332323,0,1.0,"An employee was putting a piece of wire into a saw blade. The saw caught the wire and pulled the employee's hand into the blade, causing a right index fingertip amputation without bone loss.",1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3570.0,"Sawing machinery-stationary, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211487,2114419,12/19/23,Diesel Radiator Co.,MELROSE PARK,ILLINOIS,60160.0,41.91,-87.88,333414,1,1.0,"An employee was placing a radiator on the floor and caught their middle finger underneath it, resulting in a fingertip amputation.  ",1311.0, Amputations,4422.0, Fingertip(s),642.0, Compressed or pinched by shifting objects or equipment,4826.0, Radiator-vehicle,Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
20231211480,2113384,12/18/23,"Tenneco, Inc.",BOAZ,ALABAMA,35957.0,34.22,-86.17,336390,0,1.0,A maintenance employee was conducting repairs on the conveyor belt of an automatic palletizer. The employee's shirt fell in front of a sensor causing the equipment to energize. The employee's right middle finger was caught by chains within the conveyor b,1311.0, Amputations,4420.0," Finger(s), fingernail(s), unspecified",6411.0," Caught in running equipment or machinery during maintenance, cleaning ",3493.0, Stacking machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211475,2113414,12/18/23,"Honda Development & Manufacturing of America, LLC",LINCOLN,ALABAMA,35096.0,33.61,-86.12,336111,1,1.0,An employee was working on a frame assembly. He was torqueing a cross-thread bolt to confirm a repair when his left index finger was partially crushed between the torque wrench and the platform of a mezzanine. The employee's finger was amputated at the d,1311.0, Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6252.0,Injured by slipping or swinging object held by injured worker,7252.0,Impact wrenches-powered,Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
20231211471,2113907,12/18/23,PanTerra Energy,ASPEN,COLORADO,81611.0,39.19,-106.84,213112,0,1.0,An employee was retrieving a lost drill pipe with a lifting bail when their left thumb got pinched between the table and handle of the lifting bail while trying to re-thread the pipe to lift it out. The employee suffered an amputation to the left thumb.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",640.0,"Caught in or compressed by equipment or objects, unspecified",3244.0,Oil drilling rigs and machinery,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211463,2113431,12/18/23,"Aisin Light Metals, LLC",MARION,ILLINOIS,62959.0,37.72,-88.91,336211,0,1.0,An employee was clearing product from the blade of a saw and her hand was thrown into the blade. The employee's left thumb tip was amputated. A guard was in place at the time.,1311.0, Amputations,4422.0, Fingertip(s),6412.0, Caught in running equipment or machinery during regular operation,3570.0," Sawing machinery-stationary, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211461,2113319,12/18/23,"On-demand concrete, LLC",SAINT AUGUSTINE,FLORIDA,32092.0,29.91,-81.41,238120,1,1.0,"On December 18, 2023, an employee was loading a truck with cement powder using a silo belt and pulley when the silo motor stopped. The employee attempted to free the silo belt when their right hand was pulled into the pulley, resulting in an index finger",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3420.0,"Conveyors-powered, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
20231211453,2112718,12/17/23,Crayex Corporation,MCDONOUGH,GEORGIA,30253.0,33.41,-84.14,325211,1,0.0,An employee was conducting a resin changeover in a winder machine when product dropped into the dancer assembly. The employee reached for it and their right arm was fractured and their elbow was dislocated.,1834.0,Fractures and dislocations,4281.0,Elbow(s) and arms(s),6412.0,Caught in running equipment or machinery during regular operation,30.0,"Machinery, unspecified",Multiple traumatic injuries and disorders,Contact Incidents,Machinery,Manufacturing
20231211451,2112497,12/17/23,Cargill Meat Solutions,HAZLETON,PENNSYLVANIA,18202.0,40.91,-76.08,311612,0,1.0,An employee was driving a forklift when it collided with another forklift. The employee's middle finger was pinched between the two forklifts and partially amputated.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",2710.0,"Nonroadway collision with other vehicle, unspecified",8621.0,"Forklift, order picker, platform truck-powered",Surface and flesh wounds,Transportation Incident,Vehicles,Manufacturing
